id,text,create_at,geo,retweet_count,like_count,hashtags,username,following,followers,user_total_tweets,user_likes_count
1589769512018411520,"Hey #MultiversX Fam 👾

Project of the week #1

I'm happy to introduce you to @FightoonsStudio 😈

Tyler allowed me to offer you a Tooners! 🖕🏼

To win the #NFT

✅RT &amp; follow @FightoonsStudio
✅Read the #Thread ⬇️

Good reading! https://t.co/Qu3TrtSTLP",2022-11-07 23:59:22+00:00,"San Francisco, CA",397.0,0.0,['MultiversX'],bweezy12345,4870.0,863.0,38147.0,22888.0
1589769508004429824,"🧙‍♂️SHAman🔮Crystal👁️Eye Ball giveaway🎁

Vision is the art of seeing what is invisible to others.

🛡️@Inheriti_com 👀

Think about your digital inheritance🤔

✅TO DO:
👁‍🗨Follow @Inheriti_com @SafeHavenio @cryptosvet_si 
👍Like&amp;🔁RT
🎯Tag 4 friends

🥳3 Winners 12 Nov🎉
#NFT #NFTs https://t.co/mplK8fY4Xu",2022-11-07 23:59:21+00:00,she/her,12487.0,0.0,[],luckyenha08,4776.0,417.0,56580.0,27440.0
1589769507345555458,"🎁 #Giveaway 🎁

Prizes:
🏆 0.1 $SOL 

Must:
1️⃣ Follow @EddyPromos
2️⃣ Like + RT
3️⃣ Tag 3 Friends

24h ⏰

#NFTGiveaway #Giveaway #Solana #NFTCommunity #NFT https://t.co/SjMX40VrXl",2022-11-07 23:59:21+00:00,,281.0,0.0,"['Giveaway', 'NFTGiveaway']",hafsat_nababa,286.0,109.0,999.0,250.0
1589769507178172416,"Dear Stylikers

We are excited to announce that we have passed 10,000 users registered in Stylike.

To celebrate this milestone, we are giving away 100 Pictomera NFT at 0.1 BNB price on 11/11/2022.

Get your BNB ready and stay tuned. 

#stylikeio #stylike #styl #stl #nft #bnb https://t.co/HEr4jyDR5l",2022-11-07 23:59:21+00:00,Germany,54.0,0.0,[],winedrew221,179.0,38.0,3800.0,3800.0
1589769506473263107,deservers them #NFT   R I L won't make you cry  https://t.co/jLnhUNS4Js,2022-11-07 23:59:21+00:00,,0.0,0.0,['NFT'],HariKri20515083,10.0,5.0,8877.0,4.0
1589769506209267712,"The dawn is coming on the Valley 🌌

Stay tunned, we are already handpicking those who deserved it 👀💙
 
Are you ready to use your Ticket and join us ? ⚡️🦊

Your DMs gonna be hit sooner than you think 🚨

Interact. 🎟

#CNFT #NFT #Cardano #NFTs #ADA #CardanoNFTs #CNFTCommunity https://t.co/cyUenLUbm0",2022-11-07 23:59:21+00:00,"Pambansang Punong Rehiyon, Rep",486.0,0.0,[],VinoyCnft,3463.0,603.0,29290.0,14106.0
1589769503075799040,"RonX111 is now 111% kicking - Nearly Done here on this challenge round - then Something Else Follows RT2500TXS for 2 - ASH

#safemoonarmy #AshRon @Quantumverse #ElonMusk #SpaceX #XStudio #TXS #TWITTER #MUSIC #NFT https://t.co/nkRg1KVKqQ",2022-11-07 23:59:20+00:00,🌞☀️⛱️☀️🌞,432.0,0.0,[],RobCram,4046.0,3240.0,5185.0,20127.0
1589769501859807232,"#CNFTGiveaway 🤩
We want to give back to the community right from the start!

This is why we are giving our @LunaticsCNFT #1010 to one lucky winner! #QUACK

Rules:
Like &amp; Retweet this tweet
Follow us
Tag 2 Friends

Winner👉48hrs
#Cardano #CNFT #NFTGiveaway #CardanoCommunity #NFT https://t.co/8B1DgCFpKZ",2022-11-07 23:59:20+00:00,"National Capital Region, Repub",447.0,0.0,['CNFTGiveaway'],buko_lolo,662.0,162.0,1685.0,875.0
1589769501213876224,"As most of you have seen already, we have partnered up with the incredible team from @Tokomex 
Their work &amp; attention to detail is impeccable 🔥

Who is ready to see the WL Token next?! 

#nft #NFTCommunity #HBAR #HBARbarians #HBARNFT #hedera #HederaNFT #nfts #hederaheatwave https://t.co/wvaOtRxj1A",2022-11-07 23:59:20+00:00,C₳rdano | 🔺,94.0,0.0,[],saifulb14731065,577.0,43.0,1332.0,726.0
1589769498785378304,"@nft_souffl3 special promotion! 0% handling fee during the event! Come and use the best NFT trading platform on #Aptos ! Let’s Fxxking Bake! 
#NFT #BAKEOFF #SOUFFL3",2022-11-07 23:59:19+00:00,,0.0,0.0,"['Aptos', 'NFT', 'BAKEOFF', 'SOUFFL3']",Makar4ik_ya,601.0,67.0,4069.0,2171.0
1589769497149595648,"🚨Minting to Metapop in a few minutes...

Opensea Collection link: https://t.co/S5XWqojZpr 

Limited Edition Animation and Canvas of: 
MortyBunz - I miss the 90s💎🤩

Comment below your favourite things about the 90s and 00s

#nft #OpenSeaNFT #vevefam https://t.co/dy0EMm668B",2022-11-07 23:59:19+00:00,,7.0,22.0,"['nft', 'OpenSeaNFT', 'vevefam']",Pikazo21,1480.0,775.0,1309.0,3005.0
1589769493865463808,"Invite you to join AlienSwap Waitlist, and claim Genesis SBT airdrop. AlienSwap is NFT 1inch backed by OKX Ventures. https://t.co/tujPjIRuXm #NFTdrop #NFT via @AlienSwap_NFT",2022-11-07 23:59:18+00:00,,0.0,4.0,"['NFTdrop', 'NFT']",Kati87522079,6.0,0.0,5.0,1.0
1589769493433450496,"🎀MyraiCreations 🤝 Metararity🎀

🌠Meta Hyped Giveaway🌠

🎁We Are Giving Away:
🏆2x MyraiCreations NFT WL
🏆2x #MetaAlpha Invite

🎲To Enter:
1⃣Follow @metararity &amp; @MyraiCreations
2⃣RT🔁 &amp; Like❤️
3⃣Tag 3 #NFT frens

48Hours⏰
#NFTGiveaway #NFTs #ETH #Ethereum https://t.co/gtnhit7D6W",2022-11-07 23:59:18+00:00,MATIC,1341.0,0.0,['MetaAlpha'],Avilaaa50633324,212.0,25.0,248.0,89.0
1589769492414205952,"Invite you to join AlienSwap Waitlist, and claim Genesis SBT airdrop. AlienSwap is NFT 1inch backed by OKX Ventures. https://t.co/lqWlw5Oms4 #NFTdrop #NFT via @AlienSwap_NFT 

don't miss this",2022-11-07 23:59:18+00:00,,0.0,4.0,"['NFTdrop', 'NFT']",MaroyaArif,14.0,0.0,50.0,18.0
1589769491218829313,For all the #nftlover and #nftcollector this is my new #nft collection Black Geometric Pattern --&gt; https://t.co/oodDf2eTaS #NFTartists #nftart #nftdrop,2022-11-07 23:59:17+00:00,Milano,0.0,6.0,"['nftlover', 'nftcollector', 'nft', 'NFTartists', 'nftart', 'nftdrop']",sTen,5595.0,6963.0,60328.0,120.0
1589769491122376705,"#Giveaway #NFT
#XFantasyNFT #XRPL
6 winners each 4 $XPD 
1 RT
2 Follow me📝
3 Write in the comments which collection of the three you like best,#XFantasy, #PlushDefender,District 12 Gang
🕕24hrs🕕
#NFTCommuntiy
#NFTGiveaway 
#NFTartwork #XRPLcommunity
#NFTCommuntiy #XRP #XRPArmy https://t.co/PE31dLm8dU",2022-11-07 23:59:17+00:00,,137.0,0.0,"['Giveaway', 'NFT', 'XFantasyNFT', 'XRPL']",aauaaaio,648.0,82.0,3566.0,2942.0
1589769490803625984,"🌸 Rosa x Monuverse🌸

A VC-Backed project building a groundbreaking web3 experience!

Today I'm giving away 3x WL spots for their launch, Episode I: Arch of Peace — a 7777 series by Ouch⚡️

To enter:
✅Follow @Monuverse
✅Like &amp; RT
✅Tag 3 frens

24 hrs⏳
Good luck 🍀

#NFT https://t.co/K1O7BcSHr3",2022-11-07 23:59:17+00:00,,2101.0,0.0,[],grezakuy,3606.0,130.0,46468.0,10142.0
1589769489767628800,"Hey fam lets Mint Together🥺❤️
Drop your #ETH wallet - don’t ask why!

1⃣Follow me
2⃣RT pinned post
3⃣Like 

#NFT #NFTs #NFTGiveaway #NFTGiveaways https://t.co/gNusvzT9TG",2022-11-07 23:59:17+00:00,,70.0,0.0,"['ETH', 'NFT', 'NFTs']",parkyg251,2734.0,212.0,9160.0,4057.0
1589769487485575168,"🔥DAYSTARTER(DST) Community Airdrop Event!🔥

🗓️ Event Period
 Nov, 07, 2022 10 : 00 (UTC) ~ Nov, 21, 2022 10 : 00 (UTC)

🎁Reward
10,000 DST total
- Up to 40DST per person

Gleam link : https://t.co/gOJuKD4eJO

#DST #DAYSTARTER #Airdrop #GAWS #giveaways #NFT #Life3 #DAO #Web3 https://t.co/KfQclDTY0O",2022-11-07 23:59:16+00:00,,6080.0,0.0,[],AliAwac,283.0,15.0,310.0,199.0
1589769482305961984,Get a free NFT. #nft https://t.co/oiT2EiXLko,2022-11-07 23:59:15+00:00,,0.0,1.0,['nft'],kishikawahirot1,4530.0,275.0,9209.0,5558.0
1589769481832009728,"Nonconformist Ducks
 #3310 was bought for 0.042WΞTH ($65.87) on https://t.co/Sval3Dg60N
      
https://t.co/haigZo8iis

#quack #ducks #DucksFlyTogether #DucksUnited #nonconformistducks #nft #nanocube",2022-11-07 23:59:15+00:00,Pond,0.0,5.0,"['quack', 'ducks', 'DucksFlyTogether', 'DucksUnited', 'nonconformistducks', 'nft', 'nanocube']",noncoduckalerts,2.0,153.0,7608.0,0.0
1589769481769078784,Be ready for the exciting and adventurous game #CollarQuest is coming your way 🔜!!! @DogCollarToken #Shib #Play2Earn #GameFi #P2E #Metaverse #NFT https://t.co/3DwFGzS8AZ,2022-11-07 23:59:15+00:00,,1.0,5.0,"['CollarQuest', 'Shib', 'Play2Earn', 'GameFi', 'P2E', 'Metaverse', 'NFT']",grace25estrella,230.0,83.0,1171.0,970.0
1589769481668132866,"Nonconformist Ducks
 #3310 was bought for 0.042WΞTH ($65.87) on https://t.co/Sval3Dfybf
      
https://t.co/haigZo7KsU

#quack #ducks #DucksFlyTogether #DucksUnited #nonconformistducks #nft #nanocube",2022-11-07 23:59:15+00:00,Pond,0.0,5.0,"['quack', 'ducks', 'DucksFlyTogether', 'DucksUnited', 'nonconformistducks', 'nft', 'nanocube']",noncoduckalerts,2.0,153.0,7608.0,0.0
1589769480074276864,"DogeHeroes World 🗺 is still under exploration and many new things are to come🚀

Our community is looking for people to fight against hackers, scammers and cybercriminals🦹‍♂️

The first 1k people that LK/RT can be awarded 1 DM WhiteList🎟

Drop your wallet👇and good luck🍀

#NFT https://t.co/Kl1Fm8upHa",2022-11-07 23:59:15+00:00,Indonesia,7940.0,0.0,[],0xbaekwangi,4962.0,378.0,42707.0,7827.0
1589769479638355968,"RonX111 is now 111% kicking - Nearly Done here on this challenge round - then Something Else Follows RT2500TXS for 2 - ASH

#safemoonarmy #AshRon @Quantumverse #ElonMusk #SpaceX #XStudio #TXS #TWITTER #MUSIC #NFT https://t.co/nkRg1KVKqQ",2022-11-07 23:59:15+00:00,Moon,432.0,0.0,[],SafemoonPoon,4912.0,1829.0,19544.0,32072.0
1589769478979846144,"Tasty Bones XYZ
 #87 was bought for 0.0439WΞTH ($68.85) on https://t.co/iQXU2Dkavv
      
https://t.co/mnHDSFWcR9

Rarity 🟦1,803/5,049
#tastybones #welovebones #nft #nanocube",2022-11-07 23:59:14+00:00,Metaverse,0.0,5.0,"['tastybones', 'welovebones', 'nft', 'nanocube']",tastybonealerts,2.0,4696.0,4646.0,10.0
1589769478966943745,"Tasty Bones XYZ
 #87 was bought for 0.0439WΞTH ($68.85) on https://t.co/iQXU2DBdxv
      
https://t.co/mnHDSGdfT9

Rarity 🟦1,803/5,049
#tastybones #welovebones #nft #nanocube",2022-11-07 23:59:14+00:00,Metaverse,0.0,5.0,"['tastybones', 'welovebones', 'nft', 'nanocube']",tastybonealerts,2.0,4696.0,4646.0,10.0
1589769477667028993,"ok ok last🔥for today. Promise.

🎥VFX, Unreal, Creative Direction, Mocap &amp; more showcase from Sombra dev @kitbashkid w/ past present &amp; future clients🤞😉😈

Experience like this is just one of the amazing things that spells success for Sombra!❤️‍🔥😈🙏

#nft #nfts #Metaverse #web3 https://t.co/KcXqYMUxh9",2022-11-07 23:59:14+00:00,,17256.0,0.0,[],produkshopee_24,191.0,6.0,335.0,127.0
1589769476450701313,"#NFTGiveaway 🚨

Prize:
🏆1x #NFT

Rules:
🔥Follow @Flat_Mars_Ltd 
🔥❤️+RT
🔥Tag 3 friends 

48⏰

#CNFTGiveaway #NFTCommunity #NFTs #NFTartist #nftart #Cardano #CNFT #CNFTCommunity #ADA https://t.co/m5mqTdFrBQ",2022-11-07 23:59:14+00:00,Republika ng Pilipinas,321.0,0.0,"['NFTGiveaway', 'NFT', 'CNFTGiveaway', 'NFTCommunity']",mortatz73,464.0,233.0,2859.0,5019.0
1589769474697482241,"#GALXE $BEAT DROP Quiz has officially ENDED! ONLY those with minted #MetaBeat X #GalxeOAT #NFTs qualify for the $BEAT Drop. Didn't get the GalxeOAT #NFT? It's okay! #MetaBeat has many more opportunities coming! 🪙 

*Airdrop by 11/14
#Polygon #Crypto #music #NFTCommunity https://t.co/9tU6pbwHwJ",2022-11-07 23:59:13+00:00,,144.0,0.0,"['GALXE', 'MetaBeat', 'GalxeOAT', 'NFTs']",joharsha17,71.0,70.0,731.0,536.0
1589769473019768841,"We collaborated with  @OmegaRoyaleEN
 to giveaway Whitelist to our community 🎉

Must:
✅Follow @OmegaRoyaleEN and @gamefi_cc
✅RT + Like
✅Tag your friends

🎁x5 WL to giveaway
⏰Ends in 48 hours

#web3 #gamefi #nft #giveaway https://t.co/6kjaJo1ODG",2022-11-07 23:59:13+00:00,,59.0,0.0,[],yassan_monetize,496.0,4810.0,4842.0,2185.0
1589769472587730944,@TsukimiLoft is going hard right now! This artwork is just amazing! #NFT #NFTCommuinity #tsukimi #NewNFTProfilePic https://t.co/Qokj6R8Ara,2022-11-07 23:59:13+00:00,"Long Beach, CA",17.0,0.0,"['NFT', 'NFTCommuinity', 'tsukimi', 'NewNFTProfilePic']",Jaysmxke,4476.0,3894.0,60260.0,58812.0
1589769469014179840,"Your favorite gaming platform @GamesNuvs FREE MINT is live! 🎉

#NFTgiveway #nft 

Head to 👇

https://t.co/QIaatU4NxQ

To get yourself a FREE 3D capsule that reveals on 1/1/2023. Trust me you don’t want to miss this!💊

1️⃣Follow @GamesNuvs  @opensea 
2️⃣Like + RT
3️⃣Tag 3 friends https://t.co/3KOQzWdhcZ",2022-11-07 23:59:12+00:00,She-Her,1280.0,0.0,"['NFTgiveway', 'nft']",suchancrybaby,4550.0,3480.0,56296.0,59884.0
1589769468276011010,"Scar Speed is purely a skill-based car racing game with the objective to win races using Power-Ups.

Does that excite you already? 

Don’t worry we won’t keep you waiting for long! 

#scarspeed 
#racinggames #gaming #nfts #nft #nftcommunity https://t.co/nCXXPHg7XY",2022-11-07 23:59:12+00:00,,1070.0,0.0,[],nixcxxx,4997.0,312.0,26970.0,12930.0
1589769467093213185,"𝚃𝚑𝚎 𝚙𝚕𝚊𝚗 𝚒𝚜 𝚜𝚒𝚖𝚙𝚕𝚎:
- 𝙲𝚕𝚊𝚒𝚖 𝚢𝚘𝚞𝚛 𝚑𝚞𝚊𝚑𝚞𝚊 𝚊𝚒𝚛𝚍𝚛𝚘𝚙
- 𝙱𝚞𝚢 𝚃𝚘𝚛𝚒𝙿𝚞𝚗𝚔𝚜

#wearepunks #IBCgang #NFT #Cosmos $tori https://t.co/hmGyJCs9sO https://t.co/rJEIquTq7Z",2022-11-07 23:59:12+00:00,Hong Kong,658.0,0.0,"['wearepunks', 'IBCgang', 'NFT', 'Cosmos']",gwx318197931,165.0,31.0,984.0,729.0
1589769467092905984,"🎉 Most-traded Optimism #NFT Collections on @qx_app Last 7 Days 🚀

🥇 @qx_app Early Optimists 
🥈 @OptiApeYC
🥉 Optimism Quests
@rabbithole_gg
@Ospaceproject
@MagBabyMonster
@VelodromeFi
@OptiChads
@optiazukiclub
@zzfinance

#Optimism $OP #NFTs #OptimismNFTs https://t.co/ZCJelFGjDc",2022-11-07 23:59:12+00:00,,28.0,0.0,['NFT'],NFTsHUSTLE,370.0,199.0,1766.0,1290.0
1589769466816368640,"#NFTGiveaway 🚨

Prize:
🏆1x #NFT

Rules:
🔥Follow @Flat_Mars_Ltd 
🔥❤️+RT
🔥Tag 3 friends 

48⏰

#CNFTGiveaway #NFTCommunity #NFTs #NFTartist #nftart #Cardano #CNFT #CNFTCommunity #ADA https://t.co/m5mqTdFrBQ",2022-11-07 23:59:12+00:00,twitter ,321.0,0.0,"['NFTGiveaway', 'NFT', 'CNFTGiveaway', 'NFTCommunity']",Darth___ADA,2527.0,5290.0,17895.0,53834.0
1589769466338242566,"1/ #FANNATIONS #AIRDROP

Complete this bot's missions: 
https://t.co/py12RqAFHT

🎁Total rewards: 5000 NFT boxes (randomly)

⏰Time: December 04 - 12, 2022

‼️Join our Top Ref program to receive up to 500 #NFT boxes.
#NFTGiveaways #NFTCommuinity https://t.co/AVo2Zgk2wh",2022-11-07 23:59:11+00:00,,5115.0,0.0,"['FANNATIONS', 'AIRDROP']",Fikriw1816,1348.0,16.0,1890.0,982.0
1589769466325667840,"🎁GIVEAWAY!🎁

1x $SOL Prize! 🫶

Must: 
1️⃣Follow: 
@imjaidenjlopez2 + @ladymintnft 

2️⃣Turn notis ON! 🔔 
3⃣RT + LIKE 

⏳24 HR #Solana #NFT #NFTGiveaway",2022-11-07 23:59:11+00:00,,421.0,0.0,[],hafsat_nababa,286.0,109.0,999.0,250.0
1589769465583259650,"Scar Speed is purely a skill-based car racing game with the objective to win races using Power-Ups.

Does that excite you already? 

Don’t worry we won’t keep you waiting for long! 

#scarspeed 
#racinggames #gaming #nfts #nft #nftcommunity https://t.co/nCXXPHg7XY",2022-11-07 23:59:11+00:00,,1070.0,0.0,[],kepickterus,4365.0,154.0,35070.0,9567.0
1589769460675915777,#Opensea to help American Formula One team #Haas F1 to launch #NFT collection. https://t.co/z9XJ5Sdby2,2022-11-07 23:59:10+00:00,"California, USA",45.0,0.0,"['Opensea', 'Haas', 'NFT']",HindiCarter,0.0,43.0,1592.0,1597.0
1589769458629111808,"🎊SOL GİVEAWAY🎊

1x $SOL winner 🏆

Rules:
~Rt ♻️
~🔔follow @zisol26

6H⏰

#nft #giveaway #solana #promote #Giveaways",2022-11-07 23:59:10+00:00,,239.0,0.0,"['nft', 'giveaway', 'solana', 'promote', 'Giveaways']",hafsat_nababa,286.0,109.0,999.0,250.0
1589769457010094080,"🌹 @RoseonWorld New Farming Pool Integrated with 
@Beefyfinance

✅ $RACA- $BUSD @RACA_3 
✅ With great APR

🌹 #RACA home of the United States of Mars 3D Metaverse, popular blockchain game Metamon World, #NFT Marketplaces, and more.

⬇️INFO
https://t.co/f1JguigaCS https://t.co/jBMLw4eBEi",2022-11-07 23:59:09+00:00,,63.0,0.0,['RACA'],TrnQucHu8,273.0,214.0,5124.0,4362.0
1589769456620048385,"To celebrate over 1.5 Million $AVERAGE been given out, we are giving away 50 ADA and an Average Bear! 🎁

To enter you have to:

1. Follow ✅
2. Retweet 🔁
3. Tag a friend

We'll announce the winner in the next 48 hours ⏰

#cardano #NFT #cnft #CNFTCommunity #nft #CNFTGiveaway https://t.co/tozHsS0Whq",2022-11-07 23:59:09+00:00,"Pambansang Punong Rehiyon, Rep",600.0,0.0,[],VinoyCnft,3463.0,603.0,29290.0,14106.0
1589769449850433537,"RonX111 is now 111% kicking - Nearly Done here on this challenge round - then Something Else Follows RT2500TXS for 2 - ASH

#safemoonarmy #AshRon @Quantumverse #ElonMusk #SpaceX #XStudio #TXS #TWITTER #MUSIC #NFT https://t.co/nkRg1KVKqQ",2022-11-07 23:59:07+00:00,,432.0,0.0,[],FelixAure2,64.0,6.0,196.0,121.0
1589769449254838272,"RonX111 is now 111% kicking - Nearly Done here on this challenge round - then Something Else Follows RT2500TXS for 2 - ASH

#safemoonarmy #AshRon @Quantumverse #ElonMusk #SpaceX #XStudio #TXS #TWITTER #MUSIC #NFT https://t.co/nkRg1KVKqQ",2022-11-07 23:59:07+00:00,,432.0,0.0,[],SfmEcoSignals,382.0,120.0,188.0,238.0
1589769445110865920,"𝙼𝚒𝚗𝚝 𝚘𝚗 𝚝𝚑𝚎 𝟿𝚝𝚑 𝚘𝚏 𝙽𝚘𝚟, 𝟽𝚙𝚖 𝙲𝙴𝚃

𝙿𝚛𝚒𝚌𝚎
𝚆𝙻 = 𝟹𝟼 $𝚃𝙾𝚁𝙸
𝙿𝚞𝚋𝚕𝚒𝚌 = 𝟺𝟹 $𝚃𝙾𝚁𝙸

𝙿𝚛𝚎𝚙𝚊𝚛𝚎 𝚢𝚘𝚞 𝚝𝚘𝚛𝚒 👀

#wearepunks #IBCgang #NFT #Cosmos $tori https://t.co/5ZOqTmZwgF",2022-11-07 23:59:06+00:00,Hong Kong,708.0,0.0,"['wearepunks', 'IBCgang', 'NFT']",gwx318197931,165.0,31.0,984.0,729.0
1589769438894903296,"🌸 Rosa x Monuverse🌸

A VC-Backed project building a groundbreaking web3 experience!

Today I'm giving away 3x WL spots for their launch, Episode I: Arch of Peace — a 7777 series by Ouch⚡️

To enter:
✅Follow @Monuverse
✅Like &amp; RT
✅Tag 3 frens

24 hrs⏳
Good luck 🍀

#NFT https://t.co/K1O7BcSHr3",2022-11-07 23:59:05+00:00,,2101.0,0.0,[],iniakunwang1,4998.0,144.0,43008.0,12271.0
1589769436562870272,"10 Hipporium #NFTs will dive from space, to deliver a limited series of Swiss designed watches by #franckdubarry 💥 
🔥 Each NFT holder can redeem &amp; purchase just a single water resistant, automatic⌚️ made of recycled materials!

Who wants to get their one on their wrist?
#nft https://t.co/XIAe0ZfEKC",2022-11-07 23:59:04+00:00, Indonesia,2106.0,0.0,"['NFTs', 'franckdubarry']",0xnob3rbigwin,3361.0,159.0,9672.0,1232.0
1589769432536354817,"DISCORD IS LIVE!

Join our discord for more information about our project!
https://t.co/uqAorpQj0n

AND ANY INTERACTION WITH THIS TWEET WILL BE CONSIDERED AS WHITELIST! 😍

#SolanaNFTs #NFT #Solana https://t.co/QXnB8PMDlx",2022-11-07 23:59:03+00:00,"Jawa Timur, Indonesia",1769.0,0.0,[],fariz_riego276,557.0,154.0,1133.0,376.0
1589769431202177024,"Twitter User Growth is at a Record High in Elon Musk's First Week - 

https://t.co/8bbJQL5djv

#Crypto #CryptoNews #CryptoTrends #NFT #NFTNews #NFTRelease #NFTDrop #AltCoin #AirDrop #NFTProject #NFTArtist  #NFTCommunity  #CNFT #CNFTCommunnity",2022-11-07 23:59:03+00:00,,0.0,8.0,"['Crypto', 'CryptoNews', 'CryptoTrends', 'NFT', 'NFTNews', 'NFTRelease', 'NFTDrop', 'AltCoin', 'AirDrop', 'NFTProject', 'NFTArtist', 'NFTCommunity', 'CNFT', 'CNFTCommunnity']",DropTownSaloon,389.0,1312.0,23900.0,379.0
1589769430376275968,"Hey @TribeQuokka! Who’s coming with me to the next @NFTPhilly #IRL event?!?

It’s gonna be 🔥!

#TribeQuokka #TribeUp🌴#NFT #NFTCommunity https://t.co/b1T8u3s14o",2022-11-07 23:59:03+00:00,"New Jersey, USA",12.0,0.0,"['IRL', 'TribeQuokka', 'TribeUp', 'NFT']",tworl_eth,1478.0,1142.0,1438.0,7658.0
1589769429512261634,"🚨  One of your last WL chance… 🚨

#WLGiveaway

Take a chance to win a @TheRiotNFT WL spot!

1️⃣ Follow @TheRiotNFT
2️⃣ Like &amp; RT
3️⃣ Tag 3 frens
4️⃣ Join https://t.co/C3HcfmNORC

5 winners will be selected in 48 hrs ⌛

#NFT #TeritoriNFT #Giveaway https://t.co/itBAn6Gs9D",2022-11-07 23:59:03+00:00,,1089.0,0.0,['WLGiveaway'],DarkSilh0uette,282.0,51.0,448.0,560.0
1589769427318624256,JUST IN: #NFT buyers on #Solana have plummeted to levels not seen since November 2021,2022-11-07 23:59:02+00:00,,33.0,0.0,"['NFT', 'Solana']",pmarino7,738.0,247.0,3200.0,20616.0
1589769426278428673,"DISCORD IS LIVE!

Join our discord for more information about our project!
https://t.co/uqAorpQj0n

AND ANY INTERACTION WITH THIS TWEET WILL BE CONSIDERED AS WHITELIST! 😍

#SolanaNFTs #NFT #Solana https://t.co/QXnB8PMDlx",2022-11-07 23:59:02+00:00,"Bogor Barat, Indonesia",1769.0,0.0,[],nanyea_,683.0,34.0,3023.0,1501.0
